time,ssp585,ssp245,ssp126,ssp119
2033,1.7219303174822806,1.6308541869007895,1.6074473007953773,1.5726210126979656
2034,1.7601787035015812,1.657552790289233,1.6259866489288475,1.5802623648030985
2035,1.7989563827295922,1.6843388552853724,1.6434744051033447,1.5858697918444093
2036,1.8383860815686344,1.7111152253790571,1.65997705557678,1.5898095089902977
2037,1.8785641251215053,1.7378325354759105,1.6755698511670236,1.59235783491755
2038,1.919566896013006,1.7644710359571316,1.6903202415810907,1.593735318339743
2039,1.961448308844583,1.7910264022961213,1.704293176729147,1.594103207017815
2040,2.00424589733103,1.8175031836913151,1.717544755930863,1.5935863849938914
2041,2.047988372848449,1.8439147997508754,1.7301220328141982,1.592279264391948
2042,2.092425218856369,1.8704412442691853,1.7412556959563281,1.5902381208898178
2043,2.1374915996865287,1.8969641470674155,1.751180319981308,1.587577938187768
2044,2.1831811227321793,1.9233962113183753,1.7601128315702081,1.5844196072859777
2045,2.2294890022889895,1.9496748209997552,1.7682198785184682,1.5808445068487478
2046,2.2764024454401888,1.9757537941600156,1.7756221404927182,1.5768989529068178
2047,2.3239119899347287,2.001604483974055,1.7824068897276981,1.5726139537236479
2048,2.372010363981369,2.027216403961285,1.788646147533838,1.5680162974721679
2049,2.4206996353840493,2.052595597671025,1.794400666023618,1.5631289930839778
2050,2.4699912005187787,2.077761420719395,1.799726183118518,1.557979705965388
2051,2.519895530031029,2.102740850971145,1.8046704146788282,1.5525921723140879
2052,2.5698230884689695,2.127069100983385,1.8092353630875782,1.5468317031993177
2053,2.6198822638783295,2.150861667707175,1.8134549396291382,1.5407890489850278
2054,2.670112997903299,2.174185331451975,1.8173698851877782,1.534593088615538
2055,2.7205410933434093,2.197079112414335,1.8210016238389781,1.5283237145870778
2056,2.7711800566344893,2.219569750683415,1.824358021754068,1.5220273347082378
2057,2.8220384850465887,2.2416763255501655,1.827437421198008,1.515724944164028
2058,2.873132826112049,2.2634236740575053,1.830247844464538,1.509439749754888
2059,2.924483580876039,2.284839534678505,1.832799182634408,1.5031864502773877
2060,2.976106296490019,2.305948208577245,1.8350949036963482,1.496973046252518
2061,3.0280201060701595,2.326775940674775,1.8371457483152982,1.4908497838283779
2062,3.0802544957854794,2.347271899951555,1.8386476933475382,1.485002840476368
2063,3.132809981367739,2.3674685552556953,1.839687522580828,1.4793982352325878
2064,3.185682290224139,2.387390146963795,1.8403280854767081,1.4740081153215978
2065,3.2388675613247795,2.407053015530435,1.840613678223878,1.468806816837158
2066,3.292361245172449,2.426468014725975,1.8405724030210382,1.4637711214920979
2067,3.346153577804869,2.445636437054935,1.8402152997030181,1.458873170347278
2068,3.4002342685190294,2.464558730402455,1.839549037329178,1.4540873165020078
2069,3.454602466014169,2.483240359799945,1.838583530464908,1.4494000151290178
2070,3.509267109731839,2.5017001758845456,1.837333587950618,1.4448064500561577
2071,3.5642401540513493,2.519954308025665,1.8358186599933781,1.4403112429039777
2072,3.6199812305811987,2.538114543945855,1.834041301984798,1.4361183990004678
2073,3.6763148598303594,2.556132844178965,1.831991091292138,1.432169543886048
2074,3.733048786172949,2.5739388351442853,1.829634854333028,1.428406700081268
2075,3.790050831194229,2.5914772418406056,1.8269490548267882,1.4247887958218377
2076,3.847226223922399,2.608707002486545,1.823915251148348,1.4212811080658478
2077,3.904507716328859,2.625596770341855,1.820522264907578,1.4178599728881078
2078,3.9618465158701497,2.6421248774821953,1.816755602125228,1.4144999459982979
2079,4.019204224220509,2.658271471526535,1.812599996972618,1.411178163550068
2080,4.076554830403289,2.674023878497465,1.808046706318698,1.407877552035668
2081,4.1338837690766,2.6893747741607354,1.803090787812628,1.4045839063561978
2082,4.190816763424079,2.704272973648015,1.797787013105708,1.4012176921154977
2083,4.2473484519219795,2.718727878157085,1.7921800033622481,1.397800998322518
2084,4.303378610232139,2.7327466880694153,1.7863552225141681,1.3943489952210277
2085,4.358847673934529,2.746344707326535,1.7803697766103281,1.3908771042030779
2086,4.413723530737969,2.7595359402175355,1.7742632266692282,1.3873952779099876
2087,4.467989465231209,2.772329583070845,1.768057609956718,1.3839060178042477
2088,4.521637270898859,2.784727654359645,1.761759532574338,1.3804089822462877
2089,4.57466401613908,2.796726620054005,1.7553697917894182,1.3768952742159277
2090,4.627071693299969,2.808322075909315,1.748878546868148,1.3733538807990677
2091,4.678861703454019,2.819503226594045,1.742274926565658,1.3697760675142079
2092,4.72998215434828,2.8299171218116648,1.7358364337568282,1.3663331931536777
2093,4.780457698620509,2.839675933736145,1.729534804023258,1.3629770181147678
2094,4.830318705069259,2.848897065892035,1.7233999336335482,1.3596839842972779
2095,4.879604730095039,2.857681452849395,1.717458196968618,1.3564498183298979
2096,4.928355324597069,2.866098382588665,1.711724527198948,1.3532668760660678
2097,4.976582626015139,2.874192198338995,1.7062015954529082,1.3501254759044476
2098,5.024310735434169,2.881992005158195,1.700881628725888,1.3470169516465078
2099,5.0715544846964695,2.8895131169162855,1.695753706444208,1.343939322484768
2100,5.118307657933699,2.8967592828776754,1.6908017590316782,1.3408841917811178
